year, month,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,11,1467,167,50.14,3.22,72.37,1.43,39.85,5,3,9377,3418,264,3053,26,2616
2019,11,322,46,10.09,0.09,20.56,0,15.26,1,1,2736,571,8,882,0,1275
2019,11,552,59,21.26,0.08,21.9,0,15.76,1,0,3295,1476,2,826,0,991
2019,11,289,34,9.7,0,16.3,0,8,2,0,2016,676,0,966,0,374
2019,11,178,15,0.06,0,8.13,0,6.82,0,0,853,8,0,415,0,430
2019,11,797,95,22.81,0.82,51.86,0,19.51,16,0,7252,1586,142,4020,0,1504
2019,11,20,2,1.03,0,0.97,0,0,0,0,75,50,0,25,0,0
2019,11,34,2,0,0,0.06,0,1.94,0,1,117,0,0,3,0,114
2019,11,68,11,3.82,0,2.77,0,4.41,0,0,723,391,0,169,0,163
2019,11,331,29,11.72,0.22,8.79,0,8.27,0,0,1336,561,20,299,0,456
2019,11,82,14,1.04,0,7.12,0.15,5.68,0,1,427,29,0,189,5,204
2019,11,190,12,3.74,0,5.41,0,2.85,1,0,560,165,0,297,0,98
2019,11,193,32,11.06,0.16,12.11,0,8.67,4,0,2241,1095,13,437,0,696
2019,11,60,7,2.23,0,2,0,2.77,0,0,275,49,0,52,0,174
2019,11,368,34,9.74,2.24,12.46,0,9.56,1,0,1723,350,151,790,0,432
2019,11,150,27,7.66,0.13,14,0,5.21,0,2,1539,668,10,649,0,212
2019,11,124,11,3.48,0,6.41,0,1.11,0,0,669,180,0,441,0,48
2019,11,196,26,7.05,0,11.57,0,7.37,0,1,956,284,0,386,0,286
2019,11,90,7,1.36,0,2.72,0,2.92,0,0,606,220,0,64,0,322
2019,11,38,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2019,11,14,1,0,0,1,0,0,0,0,57,0,0,57,0,0
2019,11,657,51,13.51,0.1,19.3,0,18.09,4,1,3047,615,4,1299,0,1129
2019,11,84,20,7.97,0.32,4.91,1,5.79,0,0,944,513,12,134,16,269
2019,11,133,26,8.34,0,5.2,0,12.45,1,1,1734,723,0,242,0,769
2019,11,69,16,5.16,0,1.62,0.82,8.4,1,0,1033,454,0,59,14,506
2019,11,105,16,5.83,0,2.53,0,7.65,0,0,839,245,0,78,0,516
2019,11,226,54,14.14,1.2,14.05,0,24.6,2,0,2938,909,123,373,0,1533
2019,11,108,15,4.53,0,1.43,0,9.04,0,0,1145,233,0,37,0,875
2019,11,144,26,6.71,0,4.15,0.2,14.94,1,0,1794,369,0,197,6,1222
2019,11,110,24,7.52,0,2.67,0.21,13.61,1,2,1476,374,0,130,8,964
2019,11,334,65,19.39,0,15.73,1,28.89,4,0,3666,1242,0,510,20,1894
2019,11,47,6,1,0,0.18,0,4.82,0,0,311,45,0,15,0,251
2019,11,17,4,1.04,0,0.45,0,2.51,1,0,234,35,0,21,0,178
2019,11,82,27,13.11,0,7.31,0,6.58,0,1,1667,921,0,216,0,530
2019,11,74,13,1.6,0,6.55,0,4.85,0,0,463,93,0,144,0,226
2019,11,83,18,10.03,0,1.42,0,6.55,1,0,1139,554,0,35,0,550
2019,11,181,36,10.35,0.48,7.55,0,17.62,4,0,2123,378,139,374,0,1232
2019,11,227,64,21.02,0.03,15.79,0,27.16,2,1,5018,1907,3,609,0,2499
2019,11,246,53,20.19,0,10.66,0,22.15,2,0,2916,1057,0,368,0,1491
2019,11,100,24,7.24,0,3.9,0,12.86,0,1,1546,316,0,166,0,1064
2019,11,282,52,17.41,0,13.01,0,21.58,0,1,3611,1683,0,461,0,1467
2019,11,59,15,1.79,0,7.89,0,5.32,0,0,702,273,0,198,0,231
2019,11,171,26,9.52,0,1.08,0.13,15.27,1,0,1169,266,0,31,9,863
2019,11,7888,1118,231.74,16.66,181.29,2.98,685.32,77,15,83433,25193,1289,6475,201,50275
2019,11,112,22,7.88,0.06,5.86,0,8.2,1,0,1439,481,4,235,0,719
2019,11,201,46,14.41,1,10.28,0,20.31,2,0,3120,998,27,285,0,1810
2019,11,412,67,14.13,0.16,12.31,0.2,40.21,3,0,4612,826,15,387,6,3378
2019,11,118,18,6.08,0,3.82,0,8.1,0,0,834,270,0,101,0,463
2019,11,472,109,29.27,0,20.31,0.11,59.31,3,0,8221,2611,0,812,13,4785
2019,11,2313,384,100.17,3.13,82.23,0.03,198.43,30,3,28083,9242,131,2719,7,15984
2019,11,52,14,1.46,0.88,6.95,0.48,4.23,0,0,636,60,66,241,10,259
2019,11,86,15,6.27,0,3.55,0,5.19,0,0,738,297,0,92,0,349
2019,11,81,22,7.53,0,4.35,0,10.11,1,0,1231,522,0,227,0,482
2019,11,59,10,4.85,0,1.74,0,3.4,0,0,711,242,0,64,0,405
2019,11,154,34,8.98,2.54,7.34,0,15.15,3,0,2696,742,236,309,0,1409
2019,11,143,31,12.45,0,7.61,0,10.94,0,0,1706,583,0,311,0,812
2019,11,58,16,3.26,0,5.54,0,7.21,0,0,872,274,0,140,0,458
2019,11,117,23,13.11,0,2.93,0,6.96,1,0,1004,501,0,96,0,407
2019,11,82,21,9.08,0,3.39,0,8.53,0,0,872,414,0,113,0,345
2019,11,197,36,11.75,1,10.2,0.87,12.17,2,0,2794,917,20,436,20,1401
2019,11,277,61,18.42,1.44,13.48,0,27.66,0,1,3062,835,111,454,0,1662
2019,11,384,74,25.29,0,17.45,0,31.26,3,0,4598,1414,0,510,0,2674
2019,11,235,55,18.35,0,13.23,0,23.41,0,2,3281,1424,0,454,0,1403
2019,11,189,36,12.52,0.62,4.39,0,18.47,2,0,2007,619,18,153,0,1217
2019,11,172,32,11.35,0,9.3,0,11.35,2,0,1624,628,0,252,0,744
2019,11,174,36,14.39,0.7,10.82,0.25,9.84,1,0,2303,992,14,342,29,926
2019,11,127,24,4.26,0,4.38,0.11,15.24,1,0,2326,414,0,148,18,1746
2019,11,3,1,0.77,0,0.23,0,0,0,0,30,23,0,7,0,0
2019,11,129,24,11.47,0,5.22,0,7.31,0,2,1132,506,0,202,0,424
2019,11,125,18,5.78,0,5.51,0,6.71,0,0,984,344,0,238,0,402
2019,11,28,6,3.24,0,0.23,0,2.53,0,0,498,276,0,20,0,202
2019,11,72,14,6.16,0,2.82,0,5.02,0,0,492,231,0,64,0,197
2019,11,170,33,13.73,0.84,9.13,0,9.31,2,1,2037,712,44,463,0,818
2019,11,128,26,6.77,0,5.74,0,13.49,0,0,1124,412,0,147,0,565
2019,11,114,19,5.33,0,1.32,0,12.35,2,0,1029,301,0,42,0,686
2019,11,15,1,0,0,0,0,1,0,0,81,0,0,0,0,81
2019,11,31,6,2.72,0,0.17,0,3.11,0,0,260,149,0,3,0,108
2019,11,41,4,1.89,0,1.16,0,0.95,1,0,201,65,0,40,0,96
2019,11,29,3,1.89,0,0.64,0,0.47,0,0,165,114,0,29,0,22
2019,11,136,31,8.94,0.37,7.61,0,14.09,1,0,1998,735,86,229,0,948
2019,11,141,29,10.76,0,4.69,0,13.56,0,1,1918,569,0,158,0,1191
2019,11,98,24,8.86,0,8.59,0,6.55,0,0,1463,572,0,280,0,611
2019,11,27,6,2.11,0,2.2,0,1.69,0,0,265,88,0,52,0,125
2019,11,104,22,5.46,0,9.65,0,6.88,0,0,1075,299,0,246,0,530
2019,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,215,47,10.11,0,16.76,0,20.14,2,1,2138,686,0,403,0,1049
2019,11,141,31,10.36,0.02,3.6,0,17.03,3,0,1789,486,3,127,0,1173
2019,11,88,17,6.75,0,4.65,0,5.6,0,1,798,363,0,140,0,295
2019,11,111,23,6.6,0,3.75,0.53,12.12,0,0,1455,372,0,153,42,888
2019,11,350,74,25.38,0,14.86,0.33,33.43,4,0,4855,1628,0,614,8,2605
2019,11,154,39,8.34,0.03,5.15,0,25.48,2,0,3200,657,3,279,0,2261
2019,11,1381,221,70.28,2.04,43.55,0.3,104.84,22,3,19230,6896,107,1882,21,10324
2019,11,59,13,6.13,0,0.19,0,6.68,0,0,589,219,0,4,0,366
2019,11,168,33,10.56,0,2.9,0.13,19.41,2,0,1743,469,0,60,9,1205
2019,11,232,45,11.99,0,8.23,0,24.78,1,0,3856,1575,0,262,0,2019
2019,11,189,40,13.18,0.66,5.76,0,20.4,0,1,2353,672,107,227,0,1347
2019,11,9,4,1.54,0,1.06,0,1.4,0,0,146,61,0,36,0,49
2019,11,5,1,0.06,0,0.94,0,0,0,0,16,1,0,15,0,0
2019,11,124,19,5.86,0,5.78,0,7.36,1,0,886,217,0,150,0,519
2019,11,99,18,5.62,0,4.38,0,8,0,0,1208,252,0,141,0,815
2019,11,162,38,10.21,0,6.8,0,20.98,1,1,2658,499,0,209,0,1950
2019,11,20,1,1,0,0,0,0,0,0,95,95,0,0,0,0
2019,11,317,57,16.92,0.41,13.26,0,26.4,1,0,4244,2118,39,434,0,1653
2019,11,61,15,1.81,2,1.17,0,10.02,0,0,887,182,98,60,0,547
2019,11,219,40,14.23,0,8.17,0,17.6,1,1,1970,695,0,179,0,1096
2019,11,67,12,2.98,0,2.66,0,6.35,0,0,836,248,0,72,0,516
2019,11,68,8,3.02,0,0.21,0,4.77,0,1,523,197,0,16,0,310
2019,11,178,29,8.88,0,6.38,0.1,13.64,2,1,1537,494,0,205,3,835
2019,11,67,16,6.9,0,5.32,0,3.78,2,0,558,299,0,144,0,115
2019,11,153,21,6.85,0,8.22,0,5.93,1,0,1321,253,0,257,0,811
2019,11,58,13,3.94,0,2.23,0,6.84,0,0,932,302,0,87,0,543
2019,11,29,4,1.9,0,1.1,0,1,0,0,104,68,0,18,0,18
2019,11,292,57,19.97,0.99,9.95,0,26.09,3,2,5069,1509,86,332,0,3142
2019,11,154,24,6.49,0,6.94,0,10.57,0,0,1264,420,0,245,0,599
2019,11,54,6,1.26,0,1.95,0,2.78,0,0,190,41,0,42,0,107
2019,11,84,12,5.37,0.07,1.75,0,4.82,0,0,1481,978,12,114,0,377
2019,11,318,39,9.51,2.79,10.83,0,15.87,3,3,2072,668,88,319,0,997
2019,11,69,6,2.92,0.59,1.43,0,1.06,4,0,215,106,32,40,0,37
2019,11,81,2,0,0,1,0,1,0,0,38,0,0,16,0,22
2019,11,206,29,5.89,6.44,6.04,0,10.62,29,7,2724,476,1235,222,0,791
2019,11,143,19,9.66,0.47,5.32,0,3.56,2,1,981,479,14,207,0,281
2019,11,51,8,3,0.08,0.75,0,4.17,0,1,652,150,3,46,0,453
2019,11,206,28,7.32,2.99,11.57,0,6.11,9,12,1987,675,838,298,0,176
2019,11,2036,218,55.66,12.43,57.08,1,91.83,4,3,14953,6338,1402,2349,15,4849
2019,11,223,41,11.56,1.89,14.98,0,12.58,1,1,2511,742,174,631,0,964
2019,11,59,8,4.05,0.42,2.53,0,1,4,0,271,179,15,60,0,17
2019,11,139,17,3.91,0.96,5.11,0,7.03,1,0,1238,229,258,166,0,585
2019,11,94,12,5.32,0,2.6,0,4.08,2,1,632,283,0,99,0,250
2019,11,120,26,7.37,2.16,4.82,0,11.65,2,0,1781,529,181,259,0,812
2019,11,171,33,11.87,2.94,5.4,0,12.79,2,0,2094,679,161,248,0,1006
2019,11,41,6,5,0,0.5,0,0.5,0,0,435,361,0,37,0,37
2019,11,51,3,1.52,0,0.12,0,1.36,4,0,297,107,0,16,0,174
2019,11,146,16,5.05,0,5.71,0,5.25,2,0,761,366,0,162,0,233
2019,11,82,14,5.89,2.08,0.89,0,5.13,0,0,1930,339,1021,82,0,488
2019,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,160,32,14.58,0.17,7.81,0,9.44,1,1,2018,834,19,281,0,884
2019,11,90,6,3,0.35,1.65,0.93,0.07,2,1,299,159,7,36,90,7
2019,11,183,25,3.67,3.81,10.29,0,7.22,5,1,1430,187,508,371,0,364
2019,11,58,4,0.23,0.42,1.58,0,1.77,0,0,174,21,11,35,0,107
2019,11,593,90,22.49,2.74,25.58,0,39.19,6,0,7256,2144,501,1355,0,3256
2019,11,747,109,36.67,5.11,21.73,0,45.49,6,0,8795,3281,325,699,0,4490
2019,11,150,28,5.3,1.6,12.49,0,8.61,0,0,2067,586,112,590,0,779
2019,11,83,6,3.8,0,0.2,0,2,0,0,430,178,0,4,0,248
2019,11,50,5,0.52,1,0.73,0,2.75,2,0,376,12,158,67,0,139
2019,11,58,2,0,0,0.72,0,1.28,5,0,74,0,0,27,0,47
2019,11,54,3,2.42,0,0.58,0,0,0,0,152,134,0,18,0,0
2019,11,51,4,2.52,0,1,0,0.48,0,0,218,152,0,24,0,42
2019,11,57,8,2.32,0.81,2.9,0,1.97,0,0,775,252,161,145,0,217
2019,11,198,32,6.72,1.8,9.06,0,14.41,2,0,2133,733,155,357,0,888
2019,11,362,47,12.16,2.01,12.58,0,20.25,5,1,2489,524,258,513,0,1194
2019,11,29,5,1.94,0,0.23,0,2.83,0,0,416,236,0,21,0,159
2019,11,183,26,11.28,0,5.61,0,9.11,5,0,2073,1049,0,165,0,859
2019,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,84,18,5.63,0.41,6.46,0,5.5,2,1,1630,971,28,193,0,438
2019,11,50,11,3.97,0.95,5.64,0,0.45,0,0,555,194,62,262,0,37
2019,11,81,10,2.31,0.63,2.08,0,4.97,3,0,635,173,55,64,0,343
2019,11,206,20,9.15,0.53,4.97,0,5.35,1,1,956,465,46,133,0,312
2019,11,86,16,5.08,0,5.8,0,5.12,3,0,741,300,0,169,0,272
2019,11,229,38,13.13,3.77,8.62,0,12.48,1,0,4726,1899,1153,442,0,1232
2019,11,219,28,7.89,1.67,9.48,0,8.97,1,0,2023,439,63,458,0,1063
2019,11,56,8,4.71,1.21,1.38,0,0.7,0,1,785,435,181,82,0,87
2019,11,60,12,3.64,0,1.67,0,6.69,2,1,1091,146,0,34,0,911
2019,11,215,34,10.1,0,5.28,0,18.62,3,1,2906,1212,0,278,0,1416
2019,11,37,3,2,0,1,0,0,0,0,89,73,0,16,0,0
2019,11,115,17,6.18,0,7.73,0,3.09,2,0,1070,668,0,222,0,180
2019,11,151,32,9.65,1.71,7.64,0,13,3,0,2234,643,325,370,0,896
2019,11,59,14,3.13,3,3.07,0,4.8,3,0,2102,123,1130,730,0,119
2019,11,31,4,3.39,0,0.25,0,0.36,3,0,238,196,0,17,0,25
2019,11,469,106,32.38,0,34,0,39.62,14,1,5992,1859,0,1205,0,2928
2019,11,147,32,12.73,0,12.47,0,6.8,3,0,1980,1002,0,529,0,449
2019,11,59,1,0,0,0.34,0,0.66,0,0,38,0,0,13,0,25
2019,11,21,2,1.25,0,0.03,0,0.71,0,0,691,580,0,21,0,90
2019,11,124,13,8.74,1,1.22,0,2.05,2,0,1087,881,95,44,0,67
2019,11,54,11,2.2,0,3.11,0,5.69,0,0,577,62,0,149,0,366
2019,11,30,1,0,0,0,0,1,5,0,30,0,0,0,0,30
2019,11,275,43,9.2,1.21,24.08,0,8.5,1,0,1480,530,92,598,0,260
2019,11,242,62,19.49,3.33,20.71,0,18.47,4,0,4125,1482,479,809,0,1355
2019,11,16,2,0.91,0,1.02,0,0.07,0,0,130,105,0,17,0,8
2019,11,4261,628,134.12,46.12,219.49,1,227.28,200,13,74957,20553,19298,13819,39,21248
2019,11,1404,178,35.8,8.8,68.05,1,64.35,15,0,11223,4262,1280,2324,15,3342
2019,11,111,7,2.89,0,2.57,0,1.53,0,0,254,131,0,45,0,78
2019,11,217,17,3,3.99,2.87,0,7.14,9,3,1255,178,484,115,0,478
2019,11,50,13,2.63,0,4.96,0,5.41,2,0,612,144,0,217,0,251
2019,11,270,53,17.93,1.02,18.68,0,15.37,4,0,2239,872,28,681,0,658
2019,11,3807,600,108.91,45.82,128.43,0.29,316.54,38,7,59629,15671,8761,6223,5,28969
2019,11,51,10,1,0.82,0.99,0,7.19,5,0,641,57,54,35,0,495
2019,11,55,10,3.47,0,3.94,0,2.59,5,0,477,179,0,144,0,154
2019,11,59,12,6.63,0,2.57,0,2.81,3,1,572,292,0,115,0,165
2019,11,30,8,0.95,1.44,3.46,0,2.15,1,0,706,36,285,137,0,248
2019,11,53,3,0,0,2,0,1,0,0,168,0,0,46,0,122
2019,11,128,24,9.4,1.25,2.75,0.82,9.79,2,0,1907,859,111,222,49,666
2019,11,32,4,2.98,0,1,0,0.02,1,0,949,925,0,15,0,9
2019,11,83,9,5.15,0,0.87,0,2.98,2,0,729,385,0,13,0,331
2019,11,50,10,3.22,1.37,1.82,0,3.59,1,0,612,123,179,64,0,246
2019,11,432,58,14.46,2.76,11.81,0,28.97,3,3,3852,832,1041,365,0,1614
2019,11,58,5,1.77,0,1.34,0,1.89,1,0,338,119,0,76,0,143
2019,11,178,35,10,0.93,14.31,0,9.76,4,0,1690,749,59,450,0,432
2019,11,756,93,36.12,0.17,19.56,0,37.16,5,1,6598,3317,10,641,0,2630
2019,11,102,12,3.48,0.93,3.21,1,3.39,0,0,491,189,38,56,62,146
2019,11,106,9,4.81,1,2.88,0,0.31,3,0,346,251,22,65,0,8
2019,11,171,22,5.23,1,9.78,0,5.99,7,1,1290,644,111,278,0,257
2019,11,57,12,1.85,0.35,3.71,0,6.09,2,0,532,78,7,123,0,324
2019,11,239,47,9.38,0,19.45,0,18.17,5,0,2461,602,0,754,0,1105
2019,11,52,2,1.34,0,0,0,0.66,0,0,91,68,0,0,0,23
2019,11,408,55,19.36,5.91,9.66,0,20.07,5,1,4103,1276,886,484,0,1457
2019,11,77,9,3.03,0,3.9,0,2.07,5,0,324,154,0,128,0,42
2019,11,267,42,10.83,3.35,4.65,1,22.18,2,4,3415,510,479,153,29,2244
2019,11,160,16,4.79,0.21,4.35,0,6.65,6,0,1160,714,11,119,0,316
2019,11,261,29,6.98,1.49,11.54,0,9,3,0,1676,511,130,423,0,612
2019,11,44,6,2.35,0,3.12,0,0.53,0,0,245,155,0,80,0,10
2019,11,133,24,5.31,2.43,7.46,0,8.8,2,2,1609,320,382,364,0,543
2019,11,233,40,13.06,1.58,9.97,0,15.38,2,0,3874,1686,179,402,0,1607
2019,11,23,4,1,0.57,1,0,1.43,0,0,247,37,63,24,0,123
2019,11,59,11,2.06,0,3.72,0,5.22,2,1,667,287,0,112,0,268
2019,11,140,5,2.92,0,1.08,0,1,1,2,217,134,0,26,0,57
2019,11,107,5,1.55,1.42,0,0,2.03,0,0,299,147,64,0,0,88
2019,11,50,4,0.92,0.99,1.09,0,1,1,0,814,70,690,35,0,19
2019,11,105,5,2.91,0.9,1.09,0,0.1,0,0,275,119,113,31,0,12
2019,11,89,19,4.56,0,5.91,0,8.53,1,0,866,186,0,209,0,471
2019,11,9,1,1,0,0,0,0,0,0,45,45,0,0,0,0
2019,11,180,23,9.18,0.17,5.74,0,7.91,3,0,1924,908,32,235,0,749
2019,11,101,19,6.62,0,4.98,0,7.39,3,0,2194,1430,0,194,0,570
2019,11,100,25,6.5,0,12.71,0,5.79,5,1,1914,951,0,470,0,493
2019,11,397,70,22.9,0.77,18.41,0,27.92,6,1,7294,4187,23,625,0,2459
2019,11,1196,191,42.75,4.22,70.83,0.18,73.01,11,2,14178,4883,202,3251,5,5837
2019,11,200,38,8.37,1.86,17.02,0,10.74,1,0,1838,574,72,523,0,669
2019,11,117,10,5.13,0.32,2.2,0,2.35,1,0,632,456,7,70,0,99
2019,11,110,13,4.51,0,2.54,0,5.95,0,4,739,357,0,47,0,335
2019,11,55,5,1,0,2.37,0,1.63,0,1,161,16,0,76,0,69
2019,11,100,12,4.15,0,4.69,0,3.16,3,0,783,396,0,177,0,210
2019,11,49,3,1,0.33,0.2,0,1.47,0,0,151,42,29,17,0,63
2019,11,83,19,10.65,0,1.22,0,7.13,0,0,1556,669,0,88,0,799
2019,11,20,2,0,1,0,0,1,1,0,64,0,47,0,0,17
2019,11,36,6,1.89,0,1.81,0,2.3,0,0,256,101,0,61,0,94
2019,11,1,1,0,0,0,0,1,0,0,265,0,0,0,0,265
2019,11,275,34,10.74,1.23,9.2,0,12.83,2,0,2513,731,60,445,0,1277
2019,11,81,17,7.41,0.95,4.73,0,3.91,6,1,1410,639,113,143,0,515
2019,11,42,7,3.31,0.1,0.85,0,2.74,1,0,349,197,3,16,0,133
2019,11,51,13,3.29,1,2.18,0,6.53,5,1,1148,134,669,73,0,272
2019,11,218,34,1.81,1.17,12.2,0,18.82,1,0,2481,362,51,492,0,1576
2019,11,42,6,2.93,0,1.07,0,2,0,0,387,277,0,40,0,70
2019,11,2725,323,76.15,9.17,104.88,0.05,132.76,47,1,23844,9136,755,4131,1,9821
2019,11,112,23,5.37,0,8.72,0,8.92,3,0,1728,187,0,314,0,1227
2019,11,51,6,1,0,3,0,2,6,0,232,92,0,66,0,74
2019,11,50,12,1.89,0,3.47,0,6.64,3,0,608,162,0,125,0,321
2019,11,60,9,3.36,0,1.35,0,4.29,0,0,954,717,0,73,0,164
2019,11,689,114,26.77,4.91,49.53,0,32.79,3,2,11814,5174,502,2618,0,3520
2019,11,186,26,7.5,2.69,8.25,0,7.57,1,0,3242,584,1515,319,0,824
2019,11,132,20,7.82,0.33,6.46,0,5.38,1,0,1136,310,6,588,0,232
2019,11,176,29,4.42,2.29,13.28,0,9,2,0,1632,366,144,369,0,753
2019,11,60,6,0.95,0.72,1.42,0,2.91,0,0,118,19,13,27,0,59
2019,11,146,25,9.09,1,10.59,0,4.32,1,0,1133,457,23,373,0,280
2019,11,52,7,2.72,0,0.93,0,3.35,1,0,451,135,0,30,0,286
2019,11,88,4,1,1.75,0.47,0,0.78,0,5,278,24,104,55,0,95
2019,11,37,6,2,0,2.78,0,1.22,1,0,372,262,0,78,0,32
2019,11,141,20,11.73,0.05,5.53,0,2.68,4,0,2706,2338,4,144,0,220
2019,11,248,44,12.17,1.94,14.34,0,15.56,7,0,2932,755,593,523,0,1061
2019,11,32,4,2.87,0,1.13,0,0,1,0,287,246,0,41,0,0
2019,11,249,50,10.15,5.73,15.66,0,18.46,1,1,2982,783,459,737,0,1003
2019,11,59,12,3.32,0,4.37,0,4.31,0,0,673,210,0,170,0,293
2019,11,160,26,11.38,1.53,5.72,0,7.37,2,0,1659,898,190,257,0,314
2019,11,8,2,1.79,0,0.06,0,0.15,0,0,107,98,0,5,0,4
2019,11,320,50,19.44,0,9.49,0,21.08,5,0,3481,1577,0,312,0,1592
2019,11,217,21,6.77,1.24,4.82,0,8.17,0,0,686,216,51,98,0,321
2019,11,47,5,0.25,0,3.38,0,1.37,0,0,180,4,0,72,0,104
2019,11,58,8,2.76,0,2.32,0,2.92,1,0,425,205,0,88,0,132
2019,11,409,74,17.39,0.63,21.81,1,33.16,7,1,5074,1605,130,760,25,2554
2019,11,58,10,6.65,0,1.79,0,1.56,4,0,933,827,0,56,0,50
2019,11,120,21,6.63,0,6.03,0,8.34,2,0,1997,1013,0,231,0,753
2019,11,146,18,7.2,0.4,2.39,0,8.01,0,0,869,426,35,75,0,333
2019,11,29,6,0.96,0,0.04,0,5,3,0,436,219,0,9,0,208
2019,11,156,17,4.9,4.05,2.04,0,6.02,0,0,942,215,218,58,0,451
2019,11,160,21,4.68,1.09,3.86,0,11.37,3,4,1675,178,664,161,0,672
2019,11,83,12,6.03,1,1.35,0,3.63,5,1,1530,356,856,60,0,258
2019,11,208,28,10.64,0,5.23,0,12.13,5,4,1587,786,0,178,0,623
2019,11,292,43,14.64,2.25,15,0,11.12,3,0,3154,894,304,523,0,1433
2019,11,136,15,7.1,1,3.82,0,3.08,1,1,1395,436,734,96,0,129
2019,11,3307,472,92.08,48.76,143.31,3.39,184.46,23,6,41846,13440,10001,6012,87,12306
2019,11,8,2,1,0,1,0,0,0,0,48,31,0,17,0,0
2019,11,86,15,7.1,0,5.1,0,2.79,3,0,715,301,0,114,0,300
2019,11,59,4,1,0,2,0,1,0,0,208,141,0,33,0,34
2019,11,51,7,4.78,0,0.01,0,2.21,3,2,567,461,0,1,0,105
2019,11,441,73,13.76,0.3,35.35,0,23.59,6,1,4379,959,19,1089,0,2312
2019,11,446,77,23.84,2,26.52,0,24.64,6,1,4319,1395,175,1051,0,1698
2019,11,168,30,9.58,1.9,2.59,0,15.93,3,1,2592,1040,105,121,0,1326
2019,11,5094,796,183.98,19.32,297.3,1.17,294.23,142,11,83382,31782,4457,22157,21,24965
2019,11,128,22,7.4,1.05,10.78,0,2.76,2,0,1008,372,117,368,0,151
2019,11,29,2,1.5,0,0.5,0,0,1,0,78,70,0,8,0,0
2019,11,20,3,0.98,0.72,0,0,1.3,0,2,264,52,84,0,0,128
2019,11,174,26,6.24,0,9.12,0,10.64,7,3,920,269,0,293,0,358
2019,11,110,20,5,0,8.96,0,6.04,4,0,1016,450,0,212,0,354
2019,11,52,10,6.96,0,0.54,0,2.5,2,0,2785,1844,0,42,0,899
2019,11,853,88,19.32,6.85,28.94,0,32.89,5,2,6120,1114,1804,747,0,2455
2019,11,4,1,0,0,0,0,1,0,0,34,0,0,0,0,34
2019,11,1200,137,32.21,5.05,38.85,1,59.89,18,2,11651,4929,1181,1331,140,4070
2019,11,115,8,4.2,0,2.47,0,1.33,1,0,963,801,0,49,0,113
2019,11,55,5,0.64,0,0.36,0,4,0,0,290,70,0,16,0,204
2019,11,87,7,0.14,0,1.81,0,5.05,0,0,435,5,0,112,0,318
2019,11,55,9,2.92,0.88,2.43,0,2.77,6,0,509,181,92,89,0,147
2019,11,108,7,3,0,1.23,0,2.77,1,0,394,225,0,33,0,136
2019,11,71,15,1.67,3.56,4.45,0,5.32,0,3,871,106,376,192,0,197
2019,11,5,1,1,0,0,0,0,0,0,98,98,0,0,0,0
2019,11,62,12,4.84,0,3.1,0,4.06,2,0,666,274,0,75,0,317
2019,11,291,40,13.44,3.96,8.6,0,14,7,3,7588,3629,2359,341,0,1259
2019,11,415,62,21.01,0.83,13.34,0,26.82,9,2,4619,2267,81,397,0,1874
2019,11,76,18,7.97,0,7,0,3.02,3,0,1116,449,0,401,0,266
2019,11,80,17,9.08,1.53,2.29,0,4.11,1,1,939,458,119,114,0,248
2019,11,26,1,0.98,0,0,0,0.02,1,0,41,40,0,0,0,1
2019,11,179,20,7.14,1,6.56,0,5.3,9,4,1090,583,57,222,0,228
2019,11,119,21,7.91,0,2.08,0,11.01,3,0,1023,316,0,52,0,655
2019,11,284,41,17.82,1,9.14,0,13.04,3,0,2476,1280,79,267,0,850
2019,11,7,2,0.89,0,1.11,0,0,0,0,139,110,0,29,0,0
2019,11,58,7,2.61,0.05,2.91,0,1.43,0,0,1348,1197,2,95,0,54
2019,11,152,14,8.41,0.96,3.54,0,1.09,3,0,1072,447,355,100,0,170
2019,11,60,9,1.46,0,3.97,0,3.57,3,1,543,214,0,159,0,170
2019,11,347,39,17.54,1.03,6.27,0,14.15,3,0,3024,1977,51,278,0,718
2019,11,54,2,0,0.88,0,0,1.12,1,0,158,0,36,0,0,122
2019,11,153,22,7.99,2.99,4.77,0,6.25,1,1,1996,1178,203,200,0,415
2019,11,117,11,3.46,0,5.02,0,2.52,0,0,436,246,0,135,0,55
2019,11,109,18,5.93,1.69,3.07,0,7.31,1,0,1487,802,84,110,0,491
2019,11,140,20,3.2,0.74,10,0,6.06,1,2,686,145,14,291,0,236
2019,11,668,71,14.01,1.86,25.35,0,29.77,3,1,4971,1048,589,1020,0,2314
2019,11,303,48,9.41,2.18,16.05,0,20.35,2,2,2918,672,132,712,0,1402
2019,11,94,14,4.19,0,2.16,0,7.65,2,0,1069,286,0,118,0,665
2019,11,434,67,18.98,4.31,12.63,0,31.08,3,0,6743,1647,2179,484,0,2433
2019,11,444,75,22.05,7.06,11.55,0,34.34,3,1,6800,2557,1580,629,0,2034
2019,11,459,79,19.32,10.54,16.08,0,33.07,24,8,10548,2815,3866,661,0,3206
